room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
627966,2781389,Private room,Lambeth,Streatham Hill,20,5.0,2,1.0,28.0,2,51.437384,-0.118986,2014-05-13 18:30:33.198
628226,3018656,Private room,Lambeth,Coldharbour,5,5.0,2,1.0,95.0,1,51.463103,-0.108783,2014-05-13 06:45:32.423
628253,3120409,Private room,Redbridge,Loxford,0,,1,1.0,61.0,1,51.558228,0.067581,2014-05-13 08:01:21.246
628642,3122912,Private room,Southwark,Peckham Rye,0,,2,1.0,66.0,14,51.461818,-0.068823,2014-05-13 14:13:53.163
628677,4105746,Private room,Islington,Caledonian,23,4.5,2,1.0,102.0,6,51.53244,-0.120481,2014-05-13 15:50:43.481
628722,2041973,Private room,Lewisham,Forest Hill,6,5.0,1,1.0,49.0,5,51.431711,-0.064012,2014-05-13 17:58:37.009
628758,1569324,Private room,Waltham Forest,Cathall,6,5.0,2,1.0,95.0,3,51.55502,-0.002586,2014-05-13 07:42:25.227
628762,1569324,Private room,Waltham Forest,Cathall,10,5.0,2,1.0,95.0,3,51.557029,-0.003541,2014-05-13 07:52:56.885
628939,2074840,Entire home/apt,Islington,Clerkenwell,5,4.5,2,1.0,246.0,7,51.522095,-0.105673,2014-05-13 16:07:23.944
629409,3126759,Entire home/apt,Lambeth,Bishop's,12,5.0,5,1.0,189.0,1,51.497055,-0.111137,2014-05-13 14:11:25.610
629613,3128129,Private room,Redbridge,Bridge,0,,2,1.0,142.0,2,51.605603,0.052971,2014-05-13 11:42:35.806
629760,2901342,Entire home/apt,Tower Hamlets,Bow West,0,,4,2.0,208.0,7,51.527999,-0.026659,2014-05-13 06:40:07.060
629778,3129413,Private room,Lewisham,Catford South,2,5.0,2,1.0,53.0,2,51.439785,-0.006908,2014-05-13 07:31:53.148
629839,3129835,Entire home/apt,Hammersmith and Fulham,Shepherd's Bush Green,5,5.0,2,1.0,208.0,2,51.506108,-0.230441,2014-05-13 10:17:12.911
630818,3136102,Private room,Tower Hamlets,Bow West,0,1.5,1,1.0,95.0,7,51.52862,-0.023565,2014-05-13 08:16:34.273
630933,3136597,Entire home/apt,Westminster,Bayswater,37,5.0,2,1.0,227.0,4,51.518396,-0.19504,2014-05-13 13:36:14.521
630955,3136830,Entire home/apt,Hackney,Dalston,8,4.5,2,1.0,148.0,1,51.544385,-0.066026,2014-05-13 14:40:31.755
631392,1560935,Private room,Islington,Holloway,10,5.0,2,1.0,85.0,3,51.545688,-0.124567,2014-05-13 11:05:50.506
631450,3129413,Private room,Lewisham,Catford South,2,4.5,2,1.0,53.0,2,51.439957,-0.005896,2014-05-13 13:51:03.407
631631,2362913,Private room,Waltham Forest,Leytonstone,0,,2,1.0,98.0,1,51.567747,0.014694,2014-05-13 10:17:20.830
631752,3141800,Entire home/apt,Camden,Holborn and Covent Garden,35,4.5,4,2.0,341.0,3,51.513715,-0.128921,2014-05-13 15:59:09.078
632033,3094383,Private room,Newham,Stratford and New Town,0,,1,1.0,127.0,1,51.547604,0.000806,2014-05-13 17:09:14.059
632377,3145905,Entire home/apt,Tower Hamlets,Stepney Green,1,5.0,2,1.0,170.0,5,51.518961,-0.048318,2014-05-13 09:17:24.754
632380,3145905,Entire home/apt,Tower Hamlets,Stepney Green,5,4.5,2,1.0,142.0,5,51.518711,-0.048693,2014-05-13 09:24:29.133
632672,3135841,Private room,Hackney,Hoxton West,76,4.0,2,1.0,123.0,1,51.532135,-0.088823,2014-05-13 11:05:53.329
633095,8330,Private room,Hackney,Homerton,15,4.5,1,1.0,61.0,1,51.547809,-0.043852,2014-05-13 06:58:20.788
633470,2074840,Entire home/apt,Camden,Holborn and Covent Garden,9,4.5,2,1.0,246.0,7,51.523853,-0.117745,2014-05-13 12:31:30.120
633504,2074840,Entire home/apt,Camden,King's Cross,3,4.0,1,1.0,208.0,7,51.524114,-0.117769,2014-05-13 14:08:34.179
633694,216443,Private room,Lambeth,Streatham South,1,3.5,2,1.0,49.0,1,51.414865,-0.128841,2014-05-13 11:00:29.654
633856,3080977,Entire home/apt,Hackney,Dalston,3,5.0,4,2.0,206.0,7,51.547299,-0.071339,2014-05-13 06:40:21.652
633901,2181526,Entire home/apt,Islington,Barnsbury,6,4.5,4,1.0,284.0,2,51.53172,-0.11645,2014-05-13 08:44:15.265
633970,2992686,Private room,Richmond upon Thames,West Twickenham,4,4.5,1,1.0,91.0,3,51.442994,-0.347184,2014-05-13 11:57:52.516
634669,2973550,Entire home/apt,Hackney,Lea Bridge,7,5.0,6,3.0,187.0,7,51.555923,-0.048045,2014-05-13 08:44:18.137
634744,3161725,Private room,Brent,Queens Park,0,,1,1.0,85.0,1,51.536468,-0.207543,2014-05-13 12:13:38.588
634906,1958327,Private room,Ealing,Hobbayne,3,5.0,2,1.0,57.0,3,51.513611,-0.339623,2014-05-13 07:53:21.109
634991,1895822,Entire home/apt,Kensington and Chelsea,Earl's Court,41,5.0,4,2.0,284.0,4,51.491331,-0.19652,2014-05-13 11:49:25.665
635233,3014890,Private room,Waltham Forest,Hale End and Highams Park,7,4.5,2,1.0,47.0,7,51.595791,0.00231,2014-05-13 11:08:38.689
635947,54987,Entire home/apt,Southwark,Grange,2,4.0,3,1.0,301.0,3,51.499848,-0.086009,2014-05-13 08:39:51.190
636232,1998937,Entire home/apt,Lambeth,Bishop's,55,5.0,2,1.0,187.0,3,51.499817,-0.111639,2014-05-13 09:58:14.346
636268,3164918,Entire home/apt,Islington,Highbury East,0,,3,1.0,174.0,2,51.550786,-0.106161,2014-05-13 11:40:03.158
636299,3172295,Entire home/apt,Kensington and Chelsea,Golborne,2,5.0,2,1.0,208.0,4,51.522021,-0.209924,2014-05-13 13:07:51.289
636416,3124294,Entire home/apt,Southwark,Nunhead,0,,2,1.0,131.0,2,51.475628,-0.053269,2014-05-13 06:40:34.044
637112,3096504,Private room,Tower Hamlets,Weavers,20,5.0,2,1.0,114.0,2,51.526607,-0.070775,2014-05-13 15:14:54.987
637125,2701451,Entire home/apt,Westminster,Lancaster Gate,15,4.5,2,1.0,123.0,5,51.511674,-0.178284,2014-05-13 15:51:05.582
637345,2749529,Private room,Lambeth,Brixton Hill,8,4.5,2,1.0,76.0,1,51.451708,-0.129311,2014-05-13 14:11:38.893
637414,3179018,Private room,Islington,Highbury East,11,5.0,2,1.0,95.0,1,51.555824,-0.09467,2014-05-13 17:24:17.520
637508,3179560,Private room,Kingston upon Thames,St. James,0,,1,1.0,114.0,1,51.394684,-0.256648,2014-05-13 09:46:23.746
637560,1790951,Entire home/apt,Ealing,South Acton,3,4.5,9,5.0,454.0,3,51.508295,-0.28524,2014-05-13 12:13:56.906
637954,3182930,Private room,Hounslow,Hounslow Central,16,5.0,2,1.0,76.0,1,51.476375,-0.361764,2014-05-13 06:46:02.512
637993,6552563,Entire home/apt,Hackney,Hackney Downs,1,4.5,4,2.0,170.0,3,51.556588,-0.057548,2014-05-13 08:34:48.957
638155,3171706,Private room,Lambeth,Streatham Wells,0,,4,1.0,76.0,1,51.425356,-0.122682,2014-05-13 16:07:40.499
638503,3185799,Entire home/apt,Kensington and Chelsea,Redcliffe,12,4.5,4,1.0,246.0,1,51.484463,-0.185541,2014-05-13 08:30:13.719
638547,296376,Entire home/apt,Westminster,St. James's,3,4.5,4,1.0,379.0,5,51.496705,-0.131572,2014-05-13 10:28:50.486
638563,693898,Entire home/apt,Barnet,High Barnet,2,5.0,6,3.0,202.0,1,51.656733,-0.20294,2014-05-13 11:13:55.078
638832,3096504,Entire home/apt,Tower Hamlets,Weavers,11,4.5,6,2.0,303.0,2,51.528362,-0.071556,2014-05-13 11:52:56.297
639537,1432477,Entire home/apt,Kensington and Chelsea,Holland,2,3.5,2,1.0,187.0,14,51.501462,-0.214394,2014-05-13 08:55:19.658
639578,3053419,Shared room,Hackney,Hackney Wick,3,4.5,3,1.0,95.0,1,51.546304,-0.02865,2014-05-13 10:50:10.293
639579,3053419,Shared room,Hackney,Hackney Wick,4,4.5,3,1.0,104.0,1,51.546544,-0.030584,2014-05-13 10:53:34.897
639957,119316,Private room,Tower Hamlets,Weavers,23,5.0,3,1.0,114.0,2,51.523496,-0.072666,2014-05-13 16:37:13.962
640203,296376,Entire home/apt,Westminster,St. James's,2,3.0,10,4.0,606.0,5,51.497081,-0.132609,2014-05-13 16:07:49.430
640208,3196530,Private room,Kensington and Chelsea,Courtfield,18,5.0,2,1.0,151.0,2,51.488541,-0.179847,2014-05-13 16:23:21.989
640220,3196398,Entire home/apt,Camden,Belsize,5,3.5,5,1.0,242.0,3,51.544491,-0.173185,2014-05-13 16:55:53.892
641327,3094383,Private room,Newham,Stratford and New Town,0,,1,1.0,98.0,1,51.545849,0.000117,2014-05-13 08:50:14.914
641376,2635161,Entire home/apt,Westminster,Lancaster Gate,1,3.5,6,2.0,443.0,3,51.514626,-0.180826,2014-05-13 11:06:33.221
641856,2367267,Entire home/apt,Hackney,Homerton,0,,2,2.0,284.0,3,51.549638,-0.052932,2014-05-13 09:35:47.240
641924,2221835,Private room,Westminster,Westbourne,0,,2,1.0,208.0,1,51.524522,-0.193168,2014-05-13 12:47:53.353
642145,3208834,Private room,Tower Hamlets,Blackwall & Cubitt Town,18,5.0,2,1.0,55.0,3,51.494879,-0.014636,2014-05-13 11:08:51.900
643078,1569324,Private room,Waltham Forest,Cathall,5,5.0,2,1.0,76.0,3,51.555445,-0.002945,2014-05-13 06:55:32.619
643262,3088815,Private room,Kensington and Chelsea,Courtfield,3,4.0,2,1.0,110.0,1,51.490294,-0.181657,2014-05-13 15:29:51.647
643263,3088815,Private room,Kensington and Chelsea,Courtfield,11,4.0,2,1.0,123.0,2,51.492486,-0.180368,2014-05-13 15:33:21.170
643269,3088815,Private room,Kensington and Chelsea,Courtfield,0,,2,1.0,110.0,1,51.491634,-0.180396,2014-05-13 15:51:27.073
643272,3088815,Private room,Kensington and Chelsea,Courtfield,4,4.0,2,1.0,110.0,1,51.492443,-0.181726,2014-05-13 15:59:44.104
643289,3088815,Private room,Kensington and Chelsea,Courtfield,10,4.5,4,1.0,187.0,2,51.49094,-0.180228,2014-05-13 16:48:09.928
643293,3088815,Private room,Kensington and Chelsea,Courtfield,7,3.5,2,1.0,110.0,1,51.492106,-0.181734,2014-05-13 16:59:19.408
643336,1995157,Private room,Camden,Holborn and Covent Garden,99,5.0,2,1.0,123.0,2,51.513013,-0.127422,2014-05-13 07:01:42.690
643448,3217459,Private room,Camden,Swiss Cottage,18,5.0,2,1.0,123.0,2,51.542677,-0.186474,2014-05-13 12:14:12.654
643958,3196026,Private room,Islington,Finsbury Park,0,,4,1.0,89.0,2,51.559244,-0.11527,2014-05-13 12:09:09.312
644029,922398,Entire home/apt,Southwark,Grange,0,,6,2.0,662.0,3,51.499922,-0.083471,2014-05-13 15:26:53.907
644040,922398,Entire home/apt,Southwark,Grange,0,,6,2.0,662.0,3,51.501186,-0.081901,2014-05-13 15:59:51.927
644045,922398,Entire home/apt,Southwark,Grange,0,,6,2.0,662.0,3,51.498862,-0.078352,2014-05-13 16:13:49.800
644055,922398,Entire home/apt,Camden,Camden Town with Primrose Hill,2,3.5,6,2.0,662.0,3,51.54089,-0.139346,2014-05-13 16:43:18.985
644071,922398,Entire home/apt,Camden,Haverstock,0,,6,2.0,662.0,3,51.544297,-0.148222,2014-05-13 17:27:11.279
644080,922398,Entire home/apt,Camden,St. Pancras and Somers Town,2,5.0,6,2.0,662.0,3,51.535946,-0.134904,2014-05-13 17:53:56.955
644095,922398,Entire home/apt,Camden,St. Pancras and Somers Town,5,5.0,8,3.0,776.0,3,51.534262,-0.131088,2014-05-13 18:33:59.164
644350,2987672,Entire home/apt,Kensington and Chelsea,Stanley,1,5.0,2,0.0,170.0,3,51.487091,-0.178894,2014-05-13 18:31:25.839
644383,296376,Entire home/apt,Westminster,St. James's,2,4.5,16,4.0,757.0,5,51.508608,-0.124445,2014-05-13 08:08:10.623
644402,3224826,Private room,Waltham Forest,High Street,5,4.5,2,1.0,66.0,2,51.583866,-0.024947,2014-05-13 08:58:46.899
644506,1323493,Entire home/apt,Wandsworth,St. Mary's Park,20,5.0,4,1.0,142.0,3,51.47379,-0.172134,2014-05-13 13:51:45.227
644774,1839548,Private room,Lambeth,Oval,58,4.0,2,1.0,76.0,1,51.478923,-0.117882,2014-05-13 14:27:17.640
646024,3236454,Entire home/apt,Camden,Kilburn,0,,1,1.0,170.0,2,51.541348,-0.194965,2014-05-13 12:59:51.537
646598,1875801,Entire home/apt,Tower Hamlets,Whitechapel,25,4.5,2,1.0,170.0,5,51.511914,-0.072789,2014-05-13 15:54:17.643
646859,296376,Entire home/apt,Westminster,St. James's,7,4.0,4,1.0,237.0,5,51.508451,-0.122638,2014-05-13 16:08:14.630
646877,3242912,Private room,Wandsworth,Northcote,48,4.5,2,1.0,93.0,1,51.459543,-0.167673,2014-05-13 16:59:39.760
647102,3244124,Private room,Waltham Forest,Hoe Street,14,5.0,2,1.0,57.0,1,51.588026,-0.020015,2014-05-13 15:30:17.388
647169,2115235,Private room,Wandsworth,East Putney,37,4.5,2,1.0,85.0,1,51.457738,-0.22192,2014-05-13 06:42:57.720
647243,3155639,Entire home/apt,Camden,Holborn and Covent Garden,28,5.0,5,2.0,375.0,3,51.514073,-0.126069,2014-05-13 10:06:26.918
647267,2304904,Private room,Camden,Highgate,4,4.5,2,1.0,93.0,3,51.56086,-0.147508,2014-05-13 11:14:17.784
647385,1998891,Private room,Brent,Preston,6,5.0,6,1.0,104.0,1,51.572971,-0.300947,2014-05-13 16:48:25.898
647386,1998891,Private room,Brent,Preston,3,4.5,6,1.0,85.0,1,51.571154,-0.29963,2014-05-13 16:51:03.312
647738,3248055,Entire home/apt,Westminster,West End,27,5.0,2,1.0,341.0,2,51.513849,-0.13285,2014-05-13 09:20:23.355
647822,1091961,Entire home/apt,Westminster,Lancaster Gate,16,5.0,4,2.0,284.0,2,51.512358,-0.186922,2014-05-13 13:16:33.177
647911,569732,Entire home/apt,Hackney,Stoke Newington,3,5.0,4,2.0,377.0,3,51.556796,-0.069726,2014-05-13 17:27:27.998
647973,3249740,Private room,Southwark,Village,27,4.0,3,1.0,66.0,1,51.456414,-0.081199,2014-05-13 08:25:44.607
648225,3249740,Private room,Southwark,East Dulwich,22,4.5,1,1.0,57.0,1,51.458802,-0.080627,2014-05-13 08:14:12.555
648493,1254560,Shared room,Croydon,Croham,0,,2,1.0,95.0,1,51.364208,-0.083266,2014-05-13 08:44:57.936
648589,3254439,Private room,Lambeth,Oval,14,4.5,2,1.0,123.0,1,51.486035,-0.119277,2014-05-13 13:13:53.670
648740,3255205,Entire home/apt,Westminster,Regent's Park,2,5.0,4,1.0,331.0,7,51.523608,-0.157259,2014-05-13 08:22:46.091
648921,3140588,Entire home/apt,Hounslow,Isleworth,16,4.5,4,1.0,142.0,4,51.462879,-0.327132,2014-05-13 16:48:27.830
649496,3165320,Private room,Hackney,Victoria,1,5.0,2,1.0,74.0,2,51.54203,-0.053682,2014-05-13 07:48:17.401
650111,2042365,Entire home/apt,Islington,Clerkenwell,0,,6,2.0,426.0,7,51.52948,-0.104389,2014-05-13 12:34:34.185
650202,2981858,Entire home/apt,Westminster,West End,25,5.0,4,2.0,293.0,3,51.520211,-0.14168,2014-05-13 16:51:07.636
650361,1183522,Entire home/apt,Greenwich,Woolwich Common,17,4.5,4,2.0,110.0,3,51.489199,0.06828,2014-05-13 12:17:31.550
651056,296376,Entire home/apt,Westminster,St. James's,5,4.5,4,1.0,237.0,5,51.508839,-0.123468,2014-05-13 08:52:38.604
651129,3270861,Entire home/apt,Lambeth,Streatham Hill,1,5.0,2,1.0,112.0,2,51.440838,-0.134328,2014-05-13 12:17:40.793
651312,865840,Entire home/apt,Hackney,Shacklewell,1,4.5,2,1.0,104.0,5,51.554189,-0.070402,2014-05-13 08:52:40.688
651387,2879784,Entire home/apt,Westminster,St. James's,48,5.0,2,1.0,248.0,1,51.498758,-0.140489,2014-05-13 12:23:17.142
651645,3274430,Entire home/apt,Kensington and Chelsea,Earl's Court,75,4.0,7,2.0,377.0,2,51.494356,-0.192136,2014-05-13 12:29:27.095
652015,3182961,Private room,Lewisham,New Cross,28,5.0,1,1.0,55.0,1,51.475451,-0.024743,2014-05-13 17:51:40.115
652301,2398373,Private room,Westminster,Tachbrook,3,5.0,1,1.0,76.0,1,51.489513,-0.133377,2014-05-13 07:18:42.984
653104,3274430,Private room,Barnet,West Hendon,12,4.0,2,1.0,85.0,1,51.57658,-0.240313,2014-05-13 08:52:44.955
653302,1268732,Private room,Tower Hamlets,Bethnal Green,4,4.5,2,1.0,66.0,3,51.525918,-0.047898,2014-05-13 18:10:03.568
654487,3292571,Private room,Redbridge,Wanstead,7,4.5,2,1.0,85.0,5,51.576326,0.031093,2014-05-13 13:43:23.378
654508,3292571,Private room,Redbridge,Wanstead,9,4.0,4,1.0,85.0,5,51.575601,0.031899,2014-05-13 14:44:27.317
654893,3295883,Entire home/apt,Islington,Highbury East,12,4.5,3,1.0,116.0,3,51.55618,-0.092921,2014-05-13 08:45:09.935
656412,296376,Entire home/apt,Westminster,St. James's,15,4.5,3,1.0,227.0,5,51.507442,-0.124043,2014-05-13 07:57:15.101
656509,2483466,Private room,Harrow,Headstone North,2,3.0,3,1.0,74.0,1,51.587639,-0.375351,2014-05-13 12:26:58.790
656590,3307388,Entire home/apt,Kensington and Chelsea,Colville,52,4.5,5,2.0,189.0,1,51.515665,-0.204592,2014-05-13 16:14:33.924
656806,3308902,Entire home/apt,Islington,St. Mary's,6,4.5,2,1.0,151.0,1,51.537736,-0.101145,2014-05-13 14:25:00.828
657361,3313275,Private room,Wandsworth,Earlsfield,24,5.0,2,1.0,66.0,2,51.444935,-0.18843,2014-05-13 16:24:19.946
657769,3254439,Private room,Lambeth,Oval,27,4.5,3,1.0,123.0,1,51.48499,-0.11939,2014-05-13 11:28:28.288
657841,3254439,Private room,Lambeth,Oval,77,4.5,2,1.0,114.0,1,51.484819,-0.120949,2014-05-13 14:54:30.062
657869,2329868,Entire home/apt,Tower Hamlets,Weavers,39,5.0,9,4.0,416.0,1,51.527326,-0.075553,2014-05-13 16:11:15.995
657881,3315931,Entire home/apt,Lewisham,Ladywell,41,4.5,3,1.0,123.0,2,51.460892,-0.030508,2014-05-13 16:46:32.535
658005,311101,Private room,Lewisham,Ladywell,0,,2,1.0,187.0,3,51.456185,-0.024317,2014-05-13 10:32:31.112
659048,1542327,Entire home/apt,Camden,Camden Town with Primrose Hill,63,4.5,4,1.0,274.0,3,51.540269,-0.145449,2014-05-13 11:25:55.072
659306,3321209,Entire home/apt,Lambeth,Prince's,77,4.5,5,2.0,206.0,1,51.488955,-0.115027,2014-05-13 11:31:52.624
659453,3326786,Private room,Barnet,West Hendon,1,5.0,2,1.0,85.0,1,51.578454,-0.234708,2014-05-13 18:25:52.324
659628,3327769,Private room,Lambeth,Knight's Hill,4,4.5,2,1.0,76.0,1,51.428882,-0.108417,2014-05-13 14:42:08.399
659841,1941859,Private room,Haringey,Fortis Green,1,4.5,1,1.0,57.0,1,51.589682,-0.159106,2014-05-13 12:38:27.828
660559,3334023,Private room,Barnet,East Barnet,0,,2,1.0,95.0,1,51.65077,-0.171195,2014-05-13 10:15:50.481
660714,3249740,Private room,Southwark,Village,17,4.0,3,1.0,55.0,1,51.45675,-0.079841,2014-05-13 17:34:26.775
660723,3249740,Private room,Southwark,Village,41,4.5,2,1.0,38.0,1,51.456031,-0.080331,2014-05-13 17:59:32.017
661007,2976074,Private room,Haringey,Noel Park,7,4.5,2,1.0,47.0,2,51.593029,-0.099646,2014-05-13 07:22:16.381
661043,2596343,Entire home/apt,Wandsworth,Northcote,12,5.0,4,2.0,301.0,3,51.460481,-0.157854,2014-05-13 08:59:37.325
661137,2778439,Private room,Camden,Camden Town with Primrose Hill,37,5.0,2,1.0,123.0,1,51.539513,-0.146548,2014-05-13 13:23:01.829
661179,2635161,Entire home/apt,Kensington and Chelsea,Holland,1,4.5,6,2.0,358.0,3,51.497918,-0.208002,2014-05-13 15:20:10.655
661204,1914283,Entire home/apt,Brent,Kensal Green,0,,2,1.0,93.0,7,51.534907,-0.243377,2014-05-13 16:33:08.184
661222,1914283,Entire home/apt,Brent,Kensal Green,0,,2,1.0,100.0,7,51.534262,-0.243056,2014-05-13 17:22:32.316
661231,1914283,Entire home/apt,Brent,Kensal Green,0,,2,1.0,100.0,7,51.535121,-0.244428,2014-05-13 17:49:41.163
661243,1914283,Entire home/apt,Camden,Kilburn,0,,4,1.0,125.0,7,51.539485,-0.194004,2014-05-13 18:21:01.427
661253,2635161,Entire home/apt,Westminster,Bayswater,1,4.0,7,2.0,443.0,2,51.518161,-0.195785,2014-05-13 06:51:20.559
661432,2923851,Entire home/apt,Camden,Gospel Oak,43,5.0,4,1.0,246.0,1,51.554262,-0.164223,2014-05-13 15:13:15.522
662193,1839548,Private room,Lambeth,Oval,36,4.0,3,1.0,76.0,2,51.478698,-0.117859,2014-05-13 14:54:38.399
662616,3346626,Entire home/apt,Islington,Barnsbury,15,4.5,4,1.0,208.0,3,51.537187,-0.111134,2014-05-13 10:42:12.544
662672,1869784,Entire home/apt,Newham,Stratford and New Town,2,4.5,6,3.0,187.0,2,51.547699,0.000299,2014-05-13 13:19:59.096
662761,1914283,Entire home/apt,Brent,Kilburn,0,,2,1.0,104.0,7,51.537988,-0.194669,2014-05-13 17:30:58.210
662774,1914283,Entire home/apt,Brent,Dudden Hill,0,,2,1.0,104.0,7,51.552312,-0.22714,2014-05-13 18:07:20.004
662789,1914283,Entire home/apt,Brent,Dudden Hill,0,,2,1.0,104.0,7,51.552786,-0.225419,2014-05-13 06:51:33.997
662800,1914283,Entire home/apt,Brent,Willesden Green,1,,4,1.0,100.0,7,51.546427,-0.229232,2014-05-13 07:25:21.948
662815,1914283,Entire home/apt,Brent,Kensal Green,0,,2,1.0,95.0,7,51.533437,-0.241514,2014-05-13 08:05:25.860
663377,296376,Entire home/apt,Westminster,St. James's,8,4.0,4,1.0,237.0,5,51.508566,-0.124077,2014-05-13 10:21:12.760
664549,1569324,Private room,Waltham Forest,Cathall,3,4.0,2,1.0,76.0,3,51.557373,-0.003294,2014-05-13 17:19:38.139
664712,2635161,Entire home/apt,Hammersmith and Fulham,Addison,1,4.0,6,2.0,377.0,3,51.500629,-0.214184,2014-05-13 12:58:08.915
664740,2430391,Private room,Camden,Bloomsbury,1,5.0,2,1.0,150.0,3,51.525326,-0.125051,2014-05-13 14:18:21.976
664757,2615998,Entire home/apt,Haringey,Bounds Green,1,4.5,4,1.0,199.0,2,51.598658,-0.117164,2014-05-13 15:05:47.411
664796,2078027,Private room,Haringey,Stroud Green,4,4.5,2,1.0,76.0,2,51.575676,-0.108557,2014-05-13 16:54:37.487
665624,2380638,Private room,Westminster,Knightsbridge and Belgravia,91,5.0,2,1.0,114.0,1,51.494931,-0.15015,2014-05-13 07:46:06.530
665814,2432858,Private room,Kensington and Chelsea,Courtfield,16,4.0,2,1.0,79.0,1,51.492341,-0.179133,2014-05-13 16:38:25.285
665837,2432858,Private room,Southwark,Cathedrals,6,3.5,1,1.0,64.0,1,51.498726,-0.100368,2014-05-13 17:44:22.476
666172,2036946,Entire home/apt,Westminster,St. James's,15,5.0,4,1.0,322.0,3,51.512226,-0.125342,2014-05-13 09:23:40.990
666471,3369467,Private room,Brent,Kensal Green,0,,4,1.0,199.0,1,51.534943,-0.242873,2014-05-13 11:23:41.232
666474,796765,Private room,Islington,St. George's,2,4.0,2,1.0,123.0,1,51.555462,-0.128794,2014-05-13 11:32:26.481
666678,3368034,Private room,Southwark,Cathedrals,17,5.0,2,1.0,129.0,2,51.506144,-0.096539,2014-05-13 09:07:48.527
666817,3372360,Private room,Westminster,Regent's Park,5,5.0,2,1.0,123.0,2,51.524994,-0.159929,2014-05-13 15:38:19.699
667252,3375218,Entire home/apt,Brent,Kensal Green,1,4.0,5,3.0,416.0,2,51.535798,-0.228528,2014-05-13 12:01:49.800
667373,3359221,Entire home/apt,Waltham Forest,Grove Green,2,4.5,4,1.0,189.0,3,51.562772,-0.003599,2014-05-13 17:44:26.633
667444,3376489,Entire home/apt,Hammersmith and Fulham,Wormholt and White City,3,4.5,2,2.0,131.0,7,51.512217,-0.235397,2014-05-13 09:02:38.400
667618,2419758,Private room,Southwark,Faraday,15,4.5,4,1.0,85.0,1,51.48486,-0.09242,2014-05-13 17:11:06.865
668172,3381734,Private room,Waltham Forest,Leyton,15,5.0,2,1.0,98.0,1,51.557406,-0.009624,2014-05-13 07:12:40.105
668498,2094351,Entire home/apt,Kensington and Chelsea,Norland,3,4.5,6,2.0,369.0,1,51.509524,-0.211371,2014-05-13 10:24:28.912
668819,3381734,Private room,Waltham Forest,Leyton,11,5.0,1,1.0,66.0,1,51.558512,-0.009675,2014-05-13 13:28:54.926
669085,2978431,Private room,Hammersmith and Fulham,Palace Riverside,0,,1,1.0,93.0,2,51.471096,-0.211935,2014-05-13 13:58:37.545
669749,2251306,Private room,Hackney,Lea Bridge,16,5.0,2,1.0,74.0,1,51.559903,-0.045214,2014-05-13 09:05:38.808
669758,2379677,Private room,Waltham Forest,Cathall,18,4.5,2,1.0,55.0,5,51.560329,0.005545,2014-05-13 09:28:50.510
670912,3399875,Private room,Westminster,Church Street,55,4.5,2,1.0,104.0,4,51.523738,-0.170702,2014-05-13 15:34:59.524
671365,198534,Private room,Westminster,Vincent Square,48,5.0,2,1.0,136.0,3,51.494291,-0.131267,2014-05-13 12:48:53.580
672080,3408164,Entire home/apt,Lambeth,Ferndale,9,5.0,6,2.0,208.0,3,51.466116,-0.118529,2014-05-13 10:19:11.271
672081,3408164,Entire home/apt,Lambeth,Larkhall,4,5.0,6,2.0,208.0,3,51.467164,-0.120166,2014-05-13 10:21:35.212
672451,3410276,Private room,Lambeth,Tulse Hill,11,4.5,1,1.0,76.0,1,51.44747,-0.116695,2014-05-13 15:44:28.863
672509,2722309,Private room,Islington,Highbury West,16,4.0,2,1.0,112.0,1,51.56183,-0.10069,2014-05-13 18:26:26.788
672532,2722309,Private room,Islington,Highbury West,3,3.0,2,1.0,131.0,1,51.559876,-0.10233,2014-05-13 07:36:04.873
672927,3413371,Private room,Harrow,Marlborough,15,4.5,2,1.0,49.0,2,51.596432,-0.331653,2014-05-13 14:04:49.769
673067,2919661,Entire home/apt,City of London,City of London,61,5.0,6,2.0,274.0,2,51.511939,-0.073205,2014-05-13 08:38:28.167
673131,3415376,Entire home/apt,Lewisham,Grove Park,35,5.0,6,2.0,136.0,1,51.430098,0.021703,2014-05-13 11:35:46.495
673501,3418836,Entire home/apt,Kensington and Chelsea,Redcliffe,23,4.5,3,1.0,170.0,3,51.484049,-0.186244,2014-05-13 16:57:40.968
674675,925632,Private room,Enfield,Cockfosters,1,5.0,2,1.0,85.0,2,51.646126,-0.145178,2014-05-13 11:59:08.436
674701,3425992,Private room,Lambeth,Larkhall,0,,2,1.0,132.0,1,51.467949,-0.131901,2014-05-13 13:12:06.419
675078,2780410,Entire home/apt,Newham,Royal Docks,12,5.0,4,2.0,416.0,1,51.499836,0.031243,2014-05-13 06:54:16.047
675264,488602,Entire home/apt,Kensington and Chelsea,Campden,2,4.5,6,1.0,284.0,7,51.504744,-0.193394,2014-05-13 15:35:25.827
675451,67564,Private room,Camden,Bloomsbury,2,4.5,3,1.0,261.0,4,51.522845,-0.138871,2014-05-13 12:21:31.448
675591,3431788,Private room,Lambeth,Brixton Hill,7,4.5,2,1.0,74.0,1,51.445986,-0.123884,2014-05-13 06:57:04.369
675687,2401859,Private room,Wandsworth,Graveney,1,5.0,1,1.0,66.0,1,51.425006,-0.167921,2014-05-13 11:23:56.411
