listings_x,price_sum_x,price_mean_x,price_median,price_std_x,lq_x,uq_x,listings_y,price_sum_y,price_mean_y,price_std_y,lq_y,uq_y,change_listings,change_price_sum,change_price_mean,change_price_std,change_lq,change_uq,LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,latitude,longitude,geometry,medianincome,house_price_year_ending_dec_2016,house_price_year_ending_mar_2021,house_price_change_16to21,deprivation,gent
17,1682,98.94117647,56,119.3432395,55,65,6,583,97.16666667,91.33546226,51.75,91.5,11,1099,1.77,-35.34,67.59,-36.5,E01002562,Hounslow 003A,E02000528,Hounslow 003,E09000018,Hounslow,E12000007,London,1379,1368,11,14.5,518,2.6,518681.1638,178946.4256,POINT (518681.1638 178946.4256),34690,720000,605000,-115000,3,0.44
11,672,61.09090909,45,29.63597323,42.5,80.5,10,790,79,32.34535859,57,113,1,-118,-17.91,12.65,-27.36,-70.5,E01002563,Hounslow 006A,E02000531,Hounslow 006,E09000018,Hounslow,E12000007,London,1642,1633,9,32.6,635,2.6,516613.5572,178489.121,POINT (516613.5572 178489.121),39560,732500,732500,0,6,0.54
14,1257,89.78571429,77.5,55.09457403,40,127.5,12,1391,115.9166667,63.52445246,55,158,2,-134,-26.13,13.98,0.09,-118,E01002564,Hounslow 003B,E02000528,Hounslow 003,E09000018,Hounslow,E12000007,London,1888,1888,0,78.7,736,2.6,517848.844,178503.6903,POINT (517848.844 178503.6903),34490,516750,650000,133250,2,0.49
23,2068,89.91304348,75,83.19523208,38.5,115,13,1245,95.76923077,56.98121598,50,114,10,823,-5.86,18.02,33.2,-75.5,E01002565,Hounslow 006B,E02000531,Hounslow 006,E09000018,Hounslow,E12000007,London,2829,2053,776,62.7,1020,2,517182.3271,178118.1224,POINT (517182.3271 178118.1224),37520,475000,466750,-8250,5,0.53
28,4571,163.25,153,77.09860209,108,199,21,2827,134.6190476,69.23906137,95,190,7,1744,28.63,83.76,-17.9,-82,E01002566,Hounslow 003C,E02000528,Hounslow 003,E09000018,Hounslow,E12000007,London,2123,2123,0,36.1,1027,2.1,518739.3438,178264.247,POINT (518739.3438 178264.247),33970,815770,560000,-255770,2,0.66
12,1185,98.75,99.5,61.91067612,39,154,7,549,78.42857143,27.86190435,76,89,5,636,20.32,71.64,-14.09,-50,E01002567,Hounslow 006C,E02000531,Hounslow 006,E09000018,Hounslow,E12000007,London,1733,1733,0,79.2,837,2.1,517821.0339,177831.3774,POINT (517821.0339 177831.3774),39510,487498,485000,-2498,5,0.52
13,1180,90.76923077,85,48.33417329,58,120,11,1180,107.2727273,50.86077252,74.5,139,2,0,-16.5,34.14,-26.17,-81,E01002568,Hounslow 003D,E02000528,Hounslow 003,E09000018,Hounslow,E12000007,London,2759,2759,0,138.4,1181,2.3,518157.0349,178032.1245,POINT (518157.0349 178032.1245),32950,387500,335000,-52500,3,0.56
15,2127,141.8,110,108.9319578,80,162.5,15,2056,137.0666667,124.4355637,66.5,145,0,71,4.73,-14.44,42.43,-65,E01002569,Hounslow 001A,E02000526,Hounslow 001,E09000018,Hounslow,E12000007,London,1764,1697,67,85.5,792,2.1,521368.7253,177985.7288,POINT (521368.7253 177985.7288),51580,849750,1150000,300250,8,0.58
15,1844,122.9333333,85,124.1741097,47.5,135,13,2466,189.6923077,139.142843,118,208,2,-622,-66.76,-54.14,6.17,-160.5,E01002570,Hounslow 001B,E02000526,Hounslow 001,E09000018,Hounslow,E12000007,London,1682,1663,19,116,732,2.3,521382.1087,178483.6276,POINT (521382.1087 178483.6276),51070,632000,1300000,668000,7,0.44
10,2418,241.8,80,334.5311146,47.5,271,5,519,103.8,77.09539545,61,88,5,1899,138,2.9,273.53,-40.5,E01002571,Hounslow 007A,E02000532,Hounslow 007,E09000018,Hounslow,E12000007,London,1325,1325,0,66.6,611,2.2,521475.3999,177614.5749,POINT (521475.3999 177614.5749),50920,680003,970000,289997,10,0.52
13,1489,114.5384615,70,115.2075051,40,100,6,431,71.83333333,27.49121072,56.25,91.75,7,1058,42.71,42.51,58.96,-51.75,E01002572,Hounslow 007B,E02000532,Hounslow 007,E09000018,Hounslow,E12000007,London,1643,1643,0,18.1,710,2.3,521024.5711,176700.1722,POINT (521024.5711 176700.1722),38110,540000,527500,-12500,3,0.47
11,2329,211.7272727,100,195.5704941,87.5,325,8,2084,260.5,184.1272852,126.75,279.25,3,245,-48.77,-84.13,68.82,-191.75,E01002573,Hounslow 001C,E02000526,Hounslow 001,E09000018,Hounslow,E12000007,London,1650,1650,0,89.9,679,2.4,521406.4396,178989.6106,POINT (521406.4396 178989.6106),55900,1302500,2395000,1092500,7,0.47
16,2379,148.6875,130,117.7889178,77.25,197.5,18,3167,175.9444444,97.83628115,112,199.25,-2,-788,-27.26,32.16,5.79,-122,E01002574,Hounslow 001D,E02000526,Hounslow 001,E09000018,Hounslow,E12000007,London,1537,1537,0,94.5,645,2.4,521757.1134,178881.3351,POINT (521757.1134 178881.3351),50740,740000,785000,45000,8,0.62
15,2507,167.1333333,125,169.2516582,74.5,215,10,1765,176.5,144.2707717,82.25,199.25,5,742,-9.37,-19.27,87,-124.75,E01002575,Hounslow 001E,E02000526,Hounslow 001,E09000018,Hounslow,E12000007,London,1745,1745,0,76.9,688,2.5,521726.3166,178352.5349,POINT (521726.3166 178352.5349),53810,935000,1550000,615000,9,0.47
6,1070,178.3333333,182.5,93.04120951,108.75,226.25,6,922,153.6666667,143.8411161,85.25,131,0,148,24.67,38.66,7.79,-22.25,E01002576,Hounslow 008A,E02000533,Hounslow 008,E09000018,Hounslow,E12000007,London,1746,1746,0,93.8,756,2.3,520095.9922,177616.8286,POINT (520095.9922 177616.8286),45390,550000,718000,168000,4,0.33
11,1099,99.90909091,90,79.53672679,51.5,112.5,11,1143,103.9090909,52.01048845,59,127,0,-44,-4,37.99,20.54,-75.5,E01002577,Hounslow 007C,E02000532,Hounslow 007,E09000018,Hounslow,E12000007,London,1635,1635,0,46,660,2.5,520711.3331,177753.5364,POINT (520711.3331 177753.5364),49650,872500,1295108,422608,7,0.45
11,1037,94.27272727,45,89.93340971,40,117,10,1407,140.7,101.6945863,53.25,218.75,1,-370,-46.43,-56.69,36.68,-178.75,E01002578,Hounslow 007D,E02000532,Hounslow 007,E09000018,Hounslow,E12000007,London,1502,1502,0,29.7,612,2.5,520601.2426,177283.1491,POINT (520601.2426 177283.1491),51500,1300000,1370000,70000,8,0.48
13,1378,106,95,60.54061997,85,117,15,2495,166.3333333,244.4465079,42,169,-2,-1117,-60.33,-149.45,18.54,-84,E01002579,Hounslow 008B,E02000533,Hounslow 008,E09000018,Hounslow,E12000007,London,1746,1746,0,43.2,823,2.1,520196.2375,176912.7904,POINT (520196.2375 176912.7904),48040,1052500,1380000,327500,8,0.5
18,2483,137.9444444,100,118.7124416,56,174,13,2082,160.1538462,120.8579374,63,252,5,401,-22.21,-20.86,55.71,-196,E01002580,Hounslow 008C,E02000533,Hounslow 008,E09000018,Hounslow,E12000007,London,1386,1386,0,117.4,675,2.1,519294.8581,178120.0047,POINT (519294.8581 178120.0047),45250,589000,825000,236000,4,0.46
11,1016,92.36363636,65,80.73075341,47.5,97.5,17,3013,177.2352941,174.2256186,76,196,-6,-1997,-84.87,-109.23,4.73,-148.5,E01002581,Hounslow 008D,E02000533,Hounslow 008,E09000018,Hounslow,E12000007,London,1860,1860,0,101.1,862,2.2,519446.5244,177939.1369,POINT (519446.5244 177939.1369),46980,470152,642500,172348,7,0.5
10,1667,166.7,158.5,113.3676909,100,184.5,11,2090,190,174.6888663,83.5,230.5,-1,-423,-23.3,-16.19,29.87,-130.5,E01002582,Hounslow 008E,E02000533,Hounslow 008,E09000018,Hounslow,E12000007,London,1668,1668,0,97.5,719,2.3,519796.2805,177746.1517,POINT (519796.2805 177746.1517),50600,1000000,940000,-60000,7,0.51
4,154,38.5,41,5.744562647,37.5,42,3,234,78,9.16515139,73,82,1,-80,-39.5,31.83,-67.26,-44.5,E01002585,Hounslow 013C,E02000538,Hounslow 013,E09000018,Hounslow,E12000007,London,1651,1651,0,78.8,509,3.2,510925.843,176495.2421,POINT (510925.843 176495.2421),31620,350000,345000,-5000,3,0.46
4,132,33,33.5,12.35583533,23.75,42.75,0,0,0,0,0,0,4,132,33,33.5,12.36,23.75,E01002590,Hounslow 022C,E02000547,Hounslow 022,E09000018,Hounslow,E12000007,London,1839,1839,0,52.2,726,2.5,509935.3427,173758.5725,POINT (509935.3427 173758.5725),34280,345000,368500,23500,5,0.48
3,93,31,31,5,28.5,33.5,1,50,50,0,50,50,2,43,-19,31,-45,-21.5,E01002592,Hounslow 022D,E02000547,Hounslow 022,E09000018,Hounslow,E12000007,London,1999,1999,0,11.6,789,2.5,510370.6805,174891.8134,POINT (510370.6805 174891.8134),32580,272500,362000,89500,4,0.5
6,446,74.33333333,46.5,56.02380446,37.25,109.75,3,203,67.66666667,26.50157228,57,82.5,3,243,6.67,20,-0.98,-45.25,E01002593,Hounslow 024B,E02000549,Hounslow 024,E09000018,Hounslow,E12000007,London,2118,1966,152,47.6,725,2.7,510641.3235,173729.1325,POINT (510641.3235 173729.1325),34460,366500,425000,58500,4,0.46
4,186,46.5,50.5,11.78982612,42,55,0,0,0,0,0,0,4,186,46.5,50.5,11.79,42,E01002594,Hounslow 024C,E02000549,Hounslow 024,E09000018,Hounslow,E12000007,London,1954,1954,0,73.1,642,3,511066.4795,174001.4035,POINT (511066.4795 174001.4035),34370,385000,362500,-22500,4,0.42
2,70,35,35,0,35,35,0,0,0,0,0,0,2,70,35,35,0,35,E01002595,Hounslow 022E,E02000547,Hounslow 022,E09000018,Hounslow,E12000007,London,1924,1924,0,71,712,2.7,510230.4945,174125.4639,POINT (510230.4945 174125.4639),33170,331500,427500,96000,3,0.39
2,94,47,47,2.828427125,46,48,0,0,0,0,0,0,2,94,47,47,2.83,46,E01002596,Hounslow 027A,E02000552,Hounslow 027,E09000018,Hounslow,E12000007,London,1996,1828,168,43.3,772,2.4,509340.906,172656.1016,POINT (509340.906 172656.1016),34420,213500,232000,18500,4,0.49
3,215,71.66666667,40,71.93283905,30.5,97,0,0,0,0,0,0,3,215,71.67,40,71.93,30.5,E01002603,Hounslow 025E,E02000550,Hounslow 025,E09000018,Hounslow,E12000007,London,1924,1924,0,86.4,666,2.9,509818.2381,173373.2771,POINT (509818.2381 173373.2771),34430,365000,355000,-10000,3,0.52
4,124,31,30,7.788880964,24.75,36.25,0,0,0,0,0,0,4,124,31,30,7.79,24.75,E01002605,Hounslow 026B,E02000551,Hounslow 026,E09000018,Hounslow,E12000007,London,1847,1847,0,56.3,753,2.5,512724.2859,172202.8421,POINT (512724.2859 172202.8421),30940,247500,280000,32500,3,0.43
3,203,67.66666667,52,28.88482877,51,76.5,1,63,63,0,63,63,2,140,4.67,52,-34.12,-12,E01002606,Hounslow 026C,E02000551,Hounslow 026,E09000018,Hounslow,E12000007,London,1641,1641,0,79.5,671,2.4,512155.1753,172122.501,POINT (512155.1753 172122.501),28720,322500,330000,7500,2,0.44
4,167,41.75,34,30.72865113,24.5,51.25,2,81,40.5,31.81980515,29.25,51.75,2,86,1.25,2.18,1.48,-27.25,E01002607,Hounslow 026D,E02000551,Hounslow 026,E09000018,Hounslow,E12000007,London,1923,1923,0,55.9,676,2.8,512377.2884,172612.0604,POINT (512377.2884 172612.0604),32640,312500,355000,42500,5,0.5
2,95,47.5,47.5,31.81980515,36.25,58.75,3,203,67.66666667,22.5905585,57,79.5,-1,-108,-20.17,24.91,-25.18,-43.25,E01002611,Hounslow 024D,E02000549,Hounslow 024,E09000018,Hounslow,E12000007,London,1785,1785,0,20.7,636,2.8,511587.5299,173143.9991,POINT (511587.5299 173143.9991),35190,395000,345000,-50000,5,0.45
17,1316,77.41176471,70,34.44027225,59,93,8,583,72.875,75.35902164,36.5,62.5,9,733,4.54,-5.36,-2.06,-3.5,E01002612,Hounslow 024E,E02000549,Hounslow 024,E09000018,Hounslow,E12000007,London,1670,1670,0,50.3,699,2.4,510875.3997,173069.1189,POINT (510875.3997 173069.1189),34180,259000,358750,99750,3,0.44
4,162,40.5,42.5,9.88264472,36.75,46.25,2,125,62.5,27.57716447,52.75,72.25,2,37,-22,14.92,-42.87,-35.5,E01002613,Hounslow 024F,E02000549,Hounslow 024,E09000018,Hounslow,E12000007,London,1761,1761,0,78.8,609,2.9,511919.3741,172894.6416,POINT (511919.3741 172894.6416),34620,280500,425000,144500,5,0.42
9,285,31.66666667,31,3.774917218,29,35,5,235,47,24,32,44,4,50,-15.33,7,-28.23,-15,E01002614,Hounslow 027D,E02000552,Hounslow 027,E09000018,Hounslow,E12000007,London,1746,1746,0,29.3,758,2.3,510481.3904,172186.0271,POINT (510481.3904 172186.0271),35920,307500,357500,50000,6,0.44
8,369,46.125,40,19.65733233,28,67.5,0,0,0,0,0,0,8,369,46.13,40,19.66,28,E01002616,Hounslow 027E,E02000552,Hounslow 027,E09000018,Hounslow,E12000007,London,1382,1382,0,60.8,535,2.6,510008.9926,172058.1608,POINT (510008.9926 172058.1608),35660,355000,440000,85000,6,0.46
3,87,29,27,5.291502622,26,31,3,114,38,12,32,44,0,-27,-9,15,-26.71,-18,E01002619,Hounslow 010A,E02000535,Hounslow 010,E09000018,Hounslow,E12000007,London,1959,1959,0,82.5,624,3.1,512304.3917,177076.277,POINT (512304.3917 177076.277),34450,395000,470000,75000,5,0.44
2,90,45,45,21.21320344,37.5,52.5,1,32,32,0,32,32,1,58,13,45,-10.79,5.5,E01002620,Hounslow 004A,E02000529,Hounslow 004,E09000018,Hounslow,E12000007,London,1851,1851,0,60.9,676,2.7,512774.9003,177488.339,POINT (512774.9003 177488.339),32440,310000,332500,22500,4,0.49
2,140,70,70,35.35533906,57.5,82.5,0,0,0,0,0,0,2,140,70,70,35.36,57.5,E01002626,Hounslow 004C,E02000529,Hounslow 004,E09000018,Hounslow,E12000007,London,1626,1626,0,46.4,490,3.3,513092.3277,177983.6098,POINT (513092.3277 177983.6098),33840,416000,585000,169000,5,0.43
2,100,50,50,7.071067812,47.5,52.5,2,118,59,4.242640687,57.5,60.5,0,-18,-9,45.76,-50.43,-13,E01002627,Hounslow 004D,E02000529,Hounslow 004,E09000018,Hounslow,E12000007,London,1662,1662,0,133.4,609,2.7,513328.3583,177711.2293,POINT (513328.3583 177711.2293),31520,315000,426000,111000,3,0.46
3,135,45,50,18.02775638,37.5,55,1,44,44,0,44,44,2,91,1,50,-25.97,-6.5,E01002628,Hounslow 011D,E02000536,Hounslow 011,E09000018,Hounslow,E12000007,London,1940,1940,0,54.7,620,3.1,513272.6864,177126.2577,POINT (513272.6864 177126.2577),36020,360000,515000,155000,6,0.45
12,842,70.16666667,43,75.84893279,34.25,69.25,4,215,53.75,21.42234036,41,63.25,8,627,16.42,21.58,34.85,-29,E01002629,Hounslow 011E,E02000536,Hounslow 011,E09000018,Hounslow,E12000007,London,2087,2087,0,38.9,715,2.9,513434.7636,176518.5586,POINT (513434.7636 176518.5586),35780,317500,500000,182500,4,0.44
2,218,109,109,12.72792206,104.5,113.5,1,32,32,0,32,32,1,186,77,109,-19.27,72.5,E01002630,Hounslow 012A,E02000537,Hounslow 012,E09000018,Hounslow,E12000007,London,1695,1695,0,72.1,569,3,514123.6454,176777.7185,POINT (514123.6454 176777.7185),37640,384975,520000,135025,6,0.51
4,152,38,38,18.47520861,22,54,1,28,28,0,28,28,3,124,10,38,-9.52,-6,E01002631,Hounslow 004E,E02000529,Hounslow 004,E09000018,Hounslow,E12000007,London,1628,1628,0,78.5,509,3.2,512386.5261,178426.0881,POINT (512386.5261 178426.0881),32860,350000,485000,135000,4,0.43
2,94,47,47,2.828427125,46,48,0,0,0,0,0,0,2,94,47,47,2.83,46,E01002633,Hounslow 005A,E02000530,Hounslow 005,E09000018,Hounslow,E12000007,London,1643,1642,1,16.6,623,2.6,510935.7331,177728.5788,POINT (510935.7331 177728.5788),28270,243000,396000,153000,2,0.44
5,232,46.4,50,6.268971207,45,50,4,609,152.25,232.2934566,26,167.75,1,-377,-105.85,-182.29,-19.73,-122.75,E01002635,Hounslow 010D,E02000535,Hounslow 010,E09000018,Hounslow,E12000007,London,1753,1753,0,33.1,524,3.3,511391.6864,176777.6688,POINT (511391.6864 176777.6688),33680,410000,500000,90000,5,0.49
8,224,28,26.5,6.094494002,24.5,32,1,32,32,0,32,32,7,192,-4,26.5,-25.91,-7.5,E01002636,Hounslow 010E,E02000535,Hounslow 010,E09000018,Hounslow,E12000007,London,2016,2016,0,96.1,609,3.3,511882.9236,177129.0203,POINT (511882.9236 177129.0203),33260,425000,500000,75000,6,0.42
5,455,91,54,101.2965942,50,54,0,0,0,0,0,0,5,455,91,54,101.3,50,E01002637,Hounslow 005C,E02000530,Hounslow 005,E09000018,Hounslow,E12000007,London,1659,1659,0,23.9,563,2.9,510887.4481,178626.6836,POINT (510887.4481 178626.6836),27800,277500,432500,155000,3,0.48
4,198,49.5,52.5,11.61895004,46.5,55.5,0,0,0,0,0,0,4,198,49.5,52.5,11.62,46.5,E01002638,Hounslow 005D,E02000530,Hounslow 005,E09000018,Hounslow,E12000007,London,1823,1823,0,22.8,582,3.1,511763.6151,178119.3342,POINT (511763.6151 178119.3342),29800,350000,470000,120000,3,0.41
4,187,46.75,52.5,25.34265179,36.75,62.5,3,185,61.66666667,32.31614663,48,79.5,1,2,-14.92,20.18,-22.66,-42.75,E01002640,Hounslow 012C,E02000537,Hounslow 012,E09000018,Hounslow,E12000007,London,1800,1800,0,80.5,548,3.3,513962.1153,176225.2995,POINT (513962.1153 176225.2995),37310,432500,492000,59500,5,0.5
8,673,84.125,69,43.8094494,48.5,118.75,1,32,32,0,32,32,7,641,52.13,69,11.81,16.5,E01002642,Hounslow 015A,E02000540,Hounslow 015,E09000018,Hounslow,E12000007,London,2005,2005,0,76,735,2.7,514444.216,175942.3005,POINT (514444.216 175942.3005),35150,276250,380000,103750,5,0.5
9,533,59.22222222,45,51.57949636,35,45,9,636,70.66666667,22.78705773,56,70,0,-103,-11.44,22.21,-4.42,-35,E01002643,Hounslow 015B,E02000540,Hounslow 015,E09000018,Hounslow,E12000007,London,2289,2276,13,70.8,910,2.5,514858.02,176143.8929,POINT (514858.02 176143.8929),35350,270000,432834,162834,4,0.5
8,365,45.625,41.5,25.6511626,27.25,52.25,3,132,44,29,29.5,58.5,5,233,1.63,12.5,-3.85,-31.25,E01002645,Hounslow 015C,E02000540,Hounslow 015,E09000018,Hounslow,E12000007,London,2054,2043,11,79.4,766,2.7,514216.3478,175490.7463,POINT (514216.3478 175490.7463),34370,390000,395000,5000,4,0.52
6,259,43.16666667,33.5,25.62355687,26.75,61.25,4,156,39,6.633249581,36,44,2,103,4.17,26.87,-10.38,-17.25,E01002647,Hounslow 021A,E02000546,Hounslow 021,E09000018,Hounslow,E12000007,London,2213,2213,0,126.8,753,2.9,512692.297,174934.2874,POINT (512692.297 174934.2874),33550,349500,370000,20500,4,0.42
14,1047,74.78571429,63,36.69872891,52,102.5,0,0,0,0,0,0,14,1047,74.79,63,36.7,52,E01002648,Hounslow 018C,E02000543,Hounslow 018,E09000018,Hounslow,E12000007,London,2689,2689,0,116,900,3,513407.5814,175264.4192,POINT (513407.5814 175264.4192),34080,275000,424000,149000,5,0.53
7,276,39.42857143,32,17.51054104,30,43.5,2,133,66.5,40.30508653,52.25,80.75,5,143,-27.07,-8.31,-34.74,-50.75,E01002649,Hounslow 018D,E02000543,Hounslow 018,E09000018,Hounslow,E12000007,London,1830,1784,46,89.4,692,2.6,513630.943,174949.4696,POINT (513630.943 174949.4696),34050,350000,385000,35000,3,0.51
2,132,66,66,48.08326112,49,83,3,143,47.66666667,24.94660966,33.5,57,-1,-11,18.33,41.05,14.58,-8,E01002650,Hounslow 021B,E02000546,Hounslow 021,E09000018,Hounslow,E12000007,London,2436,2436,0,14.3,792,3.1,512146.9214,174327.4993,POINT (512146.9214 174327.4993),33460,272473,375000,102527,4,0.51
3,83,27.66666667,25,8.326663998,23,31,3,147,49,8.544003745,45,53.5,0,-64,-21.33,16.46,-36.67,-30.5,E01002652,Hounslow 021D,E02000546,Hounslow 021,E09000018,Hounslow,E12000007,London,1765,1765,0,91.5,516,3.4,513116.6032,174585.6474,POINT (513116.6032 174585.6474),34370,417000,464000,47000,5,0.44
5,426,85.2,75,62.51159892,26,150,2,443,221.5,44.54772721,205.75,237.25,3,-17,-136.3,30.45,-143.24,-211.25,E01002653,Hounslow 019A,E02000544,Hounslow 019,E09000018,Hounslow,E12000007,London,1813,1813,0,84.4,542,3.3,514687.6616,175265.4401,POINT (514687.6616 175265.4401),38740,464950,500000,35050,6,0.39
2,219,109.5,109.5,127.9863274,64.25,154.75,2,574,287,343.6538957,165.5,408.5,0,-355,-177.5,-234.15,-37.51,-344.25,E01002654,Hounslow 019B,E02000544,Hounslow 019,E09000018,Hounslow,E12000007,London,1785,1785,0,41.9,646,2.8,514955.985,174905.3361,POINT (514955.985 174905.3361),39210,400000,445000,45000,6,0.43
6,228,38,30,22.61857644,20.5,50,1,76,76,0,76,76,5,152,-38,30,-53.38,-55.5,E01002655,Hounslow 019C,E02000544,Hounslow 019,E09000018,Hounslow,E12000007,London,1885,1885,0,74.2,622,3,514253.4981,174941.5008,POINT (514253.4981 174941.5008),39820,441000,480000,39000,7,0.49
7,905,129.2857143,30,162.54406,28.5,189.5,3,1048,349.3333333,297.6110437,208.5,505,4,-143,-220.05,-267.61,-45.96,-476.5,E01002656,Hounslow 019D,E02000544,Hounslow 019,E09000018,Hounslow,E12000007,London,1318,1318,0,63.8,479,2.8,514828.171,174565.9371,POINT (514828.171 174565.9371),40100,495000,500000,5000,6,0.44
7,606,86.57142857,60,61.27222629,44,110,6,675,112.5,84.52632726,53.5,153.25,1,-69,-25.93,-24.53,7.77,-109.25,E01002657,Hounslow 018E,E02000543,Hounslow 018,E09000018,Hounslow,E12000007,London,1876,1876,0,80.5,650,2.9,513844.2489,174634.2257,POINT (513844.2489 174634.2257),41100,487500,500000,12500,8,0.49
4,201,50.25,55,13.67174702,45.25,60,3,155,51.66666667,17.55942292,42.5,60,1,46,-1.42,37.44,-28.83,-14.75,E01002658,Hounslow 015D,E02000540,Hounslow 015,E09000018,Hounslow,E12000007,London,1333,1333,0,76.2,501,2.7,515285.5974,175936.9447,POINT (515285.5974 175936.9447),43130,538250,575000,36750,8,0.49
4,416,104,48,117.419476,43.75,108.25,2,388,194,226.27417,114,274,2,28,-90,-178.27,3.42,-230.25,E01002659,Hounslow 019E,E02000544,Hounslow 019,E09000018,Hounslow,E12000007,London,1398,1398,0,49.2,504,2.8,515063.3043,175494.7533,POINT (515063.3043 175494.7533),38460,450000,526000,76000,6,0.46
14,7568,540.5714286,96,762.6450646,43,1330,2,114,57,18.38477631,50.5,63.5,12,7454,483.57,77.62,712.15,-20.5,E01002664,Hounslow 017E,E02000542,Hounslow 017,E09000018,Hounslow,E12000007,London,1802,1714,88,69,596,2.9,512989.2274,175517.9466,POINT (512989.2274 175517.9466),33560,150000,290000,140000,3,0.52
2,140,70,70,49.49747468,52.5,87.5,0,0,0,0,0,0,2,140,70,70,49.5,52.5,E01002665,Hounslow 016E,E02000541,Hounslow 016,E09000018,Hounslow,E12000007,London,1618,1611,7,116.5,524,3.1,512246.9077,175233.4381,POINT (512246.9077 175233.4381),30980,361000,292000,-69000,4,0.51
3,75,25,25,2,24,26,0,0,0,0,0,0,3,75,25,25,2,24,E01002666,Hounslow 021E,E02000546,Hounslow 021,E09000018,Hounslow,E12000007,London,1558,1376,182,61.3,407,3.4,511864.2628,175239.0402,POINT (511864.2628 175239.0402),33200,405000,361000,-44000,5,0.43
9,995,110.5555556,99,71.42147981,80,132,4,281,70.25,39.3393357,49.75,79,5,714,40.31,59.66,21.67,1,E01002667,Hounslow 020A,E02000545,Hounslow 020,E09000018,Hounslow,E12000007,London,1573,1529,44,50.2,651,2.3,516549.8183,175787.7118,POINT (516549.8183 175787.7118),38230,699950,566250,-133700,5,0.47
7,379,54.14285714,46,17.73347655,40.5,71.5,5,589,117.8,66.14151495,63,171,2,-210,-63.66,-20.14,-45.27,-130.5,E01002668,Hounslow 014A,E02000539,Hounslow 014,E09000018,Hounslow,E12000007,London,2014,1943,71,58.7,883,2.2,516005.5649,175768.3088,POINT (516005.5649 175768.3088),38500,362750,370500,7750,6,0.52
11,1390,126.3636364,95,110.0702255,55,165,7,881,125.8571429,116.1858118,47,145.5,4,509,0.51,-21.19,63.07,-90.5,E01002670,Hounslow 020B,E02000545,Hounslow 020,E09000018,Hounslow,E12000007,London,1737,1737,0,39.2,708,2.5,515805.06,175106.0759,POINT (515805.06 175106.0759),36220,425500,465000,39500,6,0.53
12,664,55.33333333,47.5,30.11895608,34,61.25,4,360,90,61.64414003,41,134,8,304,-34.67,-14.14,-10.88,-100,E01002671,Hounslow 020C,E02000545,Hounslow 020,E09000018,Hounslow,E12000007,London,1659,1659,0,69.2,636,2.6,516248.7052,174919.4838,POINT (516248.7052 174919.4838),38300,561000,650000,89000,5,0.45
10,1135,113.5,69.5,138.6139724,56,98.5,8,609,76.125,40.8076936,42,115.75,2,526,37.38,28.69,96.61,-59.75,E01002672,Hounslow 020D,E02000545,Hounslow 020,E09000018,Hounslow,E12000007,London,1578,1578,0,59.8,683,2.3,515749.1951,174507.986,POINT (515749.1951 174507.986),32590,305000,280000,-25000,3,0.54
7,537,76.71428571,55,44.83939594,48.5,100,3,181,60.33333333,25.6580072,49.5,74.5,4,356,16.38,29.34,-4.66,-26,E01002674,Hounslow 012D,E02000537,Hounslow 012,E09000018,Hounslow,E12000007,London,1707,1707,0,59.9,668,2.6,514747.3421,176840.2327,POINT (514747.3421 176840.2327),42530,357500,450000,92500,6,0.49
