room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
996784,5465561,Private room,Brent,Kensal Green,0,,2,2.0,107.0,1,51.532357,-0.229715,2013-12-23 00:13:10
996992,5477844,Private room,Lambeth,Brixton Hill,22,5.0,2,2.0,63.0,1,51.458183,-0.11923,2013-12-23 03:30:14
997177,1124780,Entire home/apt,Kensington and Chelsea,Notting Dale,2,4.0,6,3.0,313.0,5,51.513793,-0.216575,2013-12-22 22:50:36
997218,795177,Private room,Brent,Kilburn,2,4.0,2,1.0,88.0,1,51.54027,-0.198337,2013-12-22 02:31:58
997230,795177,Private room,Brent,Kilburn,1,4.0,1,1.0,63.0,1,51.539927,-0.196906,2013-12-23 00:49:18
998065,1491804,Private room,Camden,Regent's Park,2,4.0,2,1.0,126.0,2,51.528787,-0.142319,2013-12-21 22:06:44
998269,1491804,Private room,Camden,Regent's Park,3,3.5,2,1.0,178.0,1,51.530219,-0.141372,2013-12-21 23:13:40
998477,3669218,Entire home/apt,Camden,Holborn and Covent Garden,21,5.0,4,1.0,322.0,2,51.515607,-0.124824,2013-12-21 23:40:39
998570,5416381,Entire home/apt,Wandsworth,Wandsworth Common,29,4.5,4,1.0,125.0,3,51.453231,-0.174791,2013-12-23 13:34:44
998578,5487948,Private room,Hackney,Stoke Newington,19,5.0,2,1.0,86.0,1,51.56625,-0.080333,2013-12-22 01:56:25
998626,5488479,Private room,Kensington and Chelsea,Colville,18,5.0,2,1.0,108.0,1,51.517729,-0.201723,2013-12-21 23:14:12
998740,3408857,Private room,Brent,Mapesbury,1,5.0,2,1.0,54.0,1,51.555032,-0.216439,2013-12-23 00:31:48
999141,1491804,Private room,Camden,Regent's Park,3,3.5,2,1.0,177.0,2,51.530488,-0.140483,2013-12-22 21:21:11
999147,4235413,Private room,Enfield,Bowes,1,5.0,2,1.0,98.0,3,51.611254,-0.129053,2013-12-22 22:57:38
999187,1491804,Private room,Camden,Regent's Park,3,3.5,2,1.0,108.0,2,51.528816,-0.140839,2013-12-22 00:10:33
999477,5494302,Private room,Hammersmith and Fulham,Sands End,2,4.5,1,,89.0,5,51.469184,-0.188959,2013-12-23 02:20:11
999483,255675,Entire home/apt,City of London,City of London,5,5.0,6,2.0,342.0,1,51.513731,-0.111333,2013-12-22 01:08:30
999537,1935564,Private room,Southwark,The Lane,6,4.5,2,1.0,89.0,1,51.465088,-0.070261,2013-12-23 03:25:16
999606,3760692,Entire home/apt,Hackney,Homerton,8,5.0,3,1.0,143.0,1,51.545036,-0.052026,2013-12-22 21:47:29
999671,2473913,Private room,Wandsworth,Queenstown,6,5.0,2,1.0,81.0,1,51.478003,-0.148312,2013-12-22 23:52:26
999691,4235413,Private room,Haringey,Bounds Green,2,5.0,1,1.0,63.0,2,51.609486,-0.128513,2013-12-23 03:50:31
999736,5286215,Private room,Islington,St. Mary's,0,,4,1.0,322.0,1,51.536946,-0.101659,2013-12-23 14:06:45
999776,4971904,Private room,Westminster,Tachbrook,0,,1,1.0,134.0,3,51.490826,-0.136733,2013-12-23 14:09:34
999835,5104017,Entire home/apt,Tower Hamlets,Stepney Green,13,5.0,6,2.0,302.0,1,51.517801,-0.050907,2013-12-23 02:16:41
999884,4235413,Private room,Enfield,Bowes,0,,4,1.0,179.0,3,51.609988,-0.128251,2013-12-23 13:57:39
999892,5496857,Private room,Newham,West Ham,1,5.0,2,1.0,72.0,1,51.530373,0.006047,2013-12-21 23:30:31
1000127,3460848,Entire home/apt,Southwark,Newington,2,5.0,3,2.0,171.0,2,51.486456,-0.107386,2013-12-21 22:08:52
1000348,5328644,Entire home/apt,Hackney,Lea Bridge,1,5.0,6,2.0,198.0,1,51.565792,-0.049486,2013-12-22 01:34:48
1000494,5208501,Private room,Waltham Forest,Leyton,1,4.5,2,1.0,63.0,1,51.56216,-0.013593,2013-12-23 15:11:25
1000705,4987085,Private room,Hackney,Homerton,0,,2,,89.0,1,51.543391,-0.051573,2013-12-23 13:55:04
1000839,5502756,Private room,Newham,Stratford and New Town,0,,3,1.0,45.0,1,51.546286,0.00625,2013-12-23 13:28:19
1000908,2425750,Private room,Tower Hamlets,Shadwell,8,4.0,2,1.0,45.0,1,51.51241,-0.055623,2013-12-21 21:10:46
1000958,697382,Entire home/apt,Ealing,Northfield,0,,4,2.0,135.0,3,51.499526,-0.315805,2013-12-22 01:19:36
1001053,5498471,Entire home/apt,Islington,St. George's,5,5.0,4,1.0,141.0,3,51.552518,-0.13224,2013-12-23 01:53:17
1001373,110865,Entire home/apt,Hackney,Hoxton East & Shoreditch,10,5.0,7,2.0,336.0,2,51.526741,-0.08253,2013-12-21 20:08:35
1001696,110865,Entire home/apt,Islington,St. Peter's,2,5.0,7,2.0,336.0,2,51.531765,-0.10304,2013-12-21 22:06:39
1001762,2492296,Entire home/apt,Waltham Forest,Cann Hall,1,3.5,5,1.0,107.0,2,51.557533,0.012406,2013-12-22 22:56:48
1001882,2586491,Entire home/apt,Westminster,Bryanston and Dorset Square,0,,5,2.0,178.0,7,51.521064,-0.160476,2013-12-21 20:16:43
1002115,4365977,Private room,Ealing,South Acton,53,5.0,3,1.0,63.0,1,51.50978,-0.281804,2013-12-22 01:35:25
1002254,5511683,Entire home/apt,Haringey,Crouch End,0,,6,3.0,104.0,5,51.575808,-0.13104,2013-12-23 02:14:52
1002354,922398,Entire home/apt,Southwark,Grange,0,,6,2.0,629.0,3,51.499777,-0.085506,2013-12-22 01:42:10
1002498,5512877,Private room,Wandsworth,West Hill,0,,1,1.0,118.0,1,51.443818,-0.216666,2013-12-23 00:46:55
1002540,5513105,Entire home/apt,Hackney,Stoke Newington,0,,4,2.0,198.0,1,51.558167,-0.070705,2013-12-21 21:23:48
1002542,5513105,Private room,Hackney,Stoke Newington,9,5.0,2,,99.0,1,51.557263,-0.069745,2013-12-21 22:16:19
1002637,1432477,Entire home/apt,Kensington and Chelsea,Brompton & Hans Town,0,,4,1.0,277.0,90,51.49659,-0.155873,2013-12-22 22:24:59
1002787,4365977,Private room,Ealing,South Acton,36,4.5,3,1.0,63.0,1,51.510186,-0.280134,2013-12-23 03:32:10
1002961,5512916,Private room,Westminster,Marylebone High Street,7,5.0,2,1.0,161.0,2,51.524046,-0.14407,2013-12-23 02:30:51
1003616,4365977,Private room,Ealing,South Acton,37,5.0,3,1.0,63.0,1,51.509893,-0.279056,2013-12-23 14:54:38
1003683,5519897,Entire home/apt,Lambeth,Ferndale,5,4.5,2,1.0,143.0,2,51.467577,-0.115543,2013-12-23 01:46:31
1003867,1023326,Private room,Croydon,Waddon,5,5.0,4,1.0,54.0,1,51.368615,-0.121677,2013-12-21 20:42:30
1003887,5366968,Private room,Hammersmith and Fulham,Fulham Reach,11,5.0,1,1.0,89.0,1,51.482495,-0.22091,2013-12-23 14:20:36
1003956,1023326,Private room,Sutton,Beddington North,11,5.0,2,1.0,48.0,1,51.366957,-0.123512,2013-12-23 13:52:55
1003991,5521914,Entire home/apt,Southwark,Grange,7,5.0,2,1.0,214.0,3,51.495252,-0.070511,2013-12-21 19:35:41
1004045,5522348,Entire home/apt,Lambeth,Prince's,4,4.5,2,1.0,116.0,2,51.490397,-0.109228,2013-12-23 01:54:23
1004500,3679304,Private room,Wandsworth,West Hill,2,4.0,2,1.0,88.0,2,51.450708,-0.209463,2013-12-22 22:39:09
1004590,3679304,Private room,Wandsworth,West Hill,0,,2,1.0,68.0,1,51.451998,-0.210888,2013-12-23 02:57:31
1004632,5525938,Private room,Hounslow,Syon,0,,2,,108.0,1,51.483607,-0.301583,2013-12-21 23:02:04
1004655,3679304,Private room,Wandsworth,West Hill,1,2.0,2,1.0,93.0,1,51.449945,-0.209659,2013-12-23 04:43:43
1004781,2951849,Entire home/apt,Camden,Camden Town with Primrose Hill,9,4.0,2,1.0,175.0,2,51.542739,-0.155406,2013-12-23 13:53:45
1004967,54987,Entire home/apt,Camden,King's Cross,1,4.0,2,1.0,197.0,3,51.526065,-0.124836,2013-12-23 13:46:58
1005000,2982184,Private room,Wandsworth,Graveney,31,5.0,3,1.0,81.0,3,51.426413,-0.168001,2013-12-23 00:36:20
1005001,3080977,Entire home/apt,Hackney,Dalston,28,5.0,3,1.0,142.0,1,51.547341,-0.070065,2013-12-21 23:55:09
1005043,5056483,Entire home/apt,Westminster,Tachbrook,1,4.5,4,1.0,349.0,3,51.488655,-0.132301,2013-12-23 17:32:11
1005607,5056483,Entire home/apt,Kensington and Chelsea,Royal Hospital,1,2.5,6,2.0,444.0,3,51.489399,-0.161954,2013-12-22 02:28:17
1005752,5531296,Entire home/apt,Lewisham,Forest Hill,0,,10,4.0,447.0,7,51.449641,-0.050447,2013-12-23 17:33:13
1005802,5531535,Entire home/apt,Camden,Gospel Oak,0,,6,3.0,268.0,7,51.55375,-0.163066,2013-12-23 00:12:40
1005856,5531791,Entire home/apt,Hackney,Hoxton West,39,5.0,6,2.0,197.0,2,51.532146,-0.086489,2013-12-23 03:19:59
1006113,5533008,Entire home/apt,Greenwich,Peninsula,10,4.5,5,3.0,233.0,2,51.487215,0.004703,2013-12-23 00:15:28
1006267,5534168,Private room,Camden,Cantelowes,22,4.5,2,,99.0,1,51.545016,-0.140287,2013-12-22 02:21:35
1006546,3679304,Private room,Wandsworth,West Hill,2,4.0,2,1.0,83.0,2,51.451661,-0.209277,2013-12-22 02:28:52
1006607,3863182,Entire home/apt,Islington,St. Peter's,11,4.5,4,1.0,198.0,2,51.533651,-0.095554,2013-12-21 22:49:49
1006687,5065627,Shared room,Camden,Swiss Cottage,17,4.0,16,3.0,27.0,1,51.539999,-0.175279,2013-12-22 01:54:25
1006693,5537011,Private room,Tower Hamlets,St. Peter's,1,5.0,2,2.0,117.0,1,51.533546,-0.062354,2013-12-21 23:21:44
1007036,5539088,Entire home/apt,Ealing,Walpole,0,,2,2.0,233.0,1,51.510475,-0.319687,2013-12-23 03:29:11
1007623,4058470,Private room,Islington,Caledonian,0,,1,1.0,158.0,1,51.530888,-0.122309,2013-12-21 20:11:07
1007810,5543392,Entire home/apt,Lambeth,Clapham Town,4,4.0,7,1.0,150.0,1,51.465113,-0.151015,2013-12-23 00:01:09
1008468,1914283,Entire home/apt,Westminster,Little Venice,0,,4,0.0,108.0,7,51.524289,-0.184826,2013-12-21 19:24:50
1008540,1914283,Entire home/apt,Brent,Kilburn,0,,4,1.0,111.0,7,51.544033,-0.201171,2013-12-23 04:09:47
1008541,4863503,Entire home/apt,Westminster,Lancaster Gate,0,,4,1.0,150.0,3,51.515434,-0.190546,2013-12-21 21:12:56
1008596,5547145,Entire home/apt,Wandsworth,Queenstown,18,4.5,2,1.0,189.0,1,51.475603,-0.150943,2013-12-21 21:03:46
1008664,5547926,Entire home/apt,Enfield,Cockfosters,0,,2,1.0,118.0,3,51.645545,-0.150059,2013-12-23 00:05:16
1008727,1839548,Entire home/apt,Westminster,West End,30,4.5,4,1.0,233.0,1,51.513731,-0.13425,2013-12-23 00:10:38
1008996,2963769,Private room,Westminster,Lancaster Gate,5,4.5,1,1.0,162.0,1,51.51197,-0.194049,2013-12-22 01:05:38
1009049,5550606,Private room,Lewisham,Lee Green,0,,2,1.0,90.0,2,51.453861,0.012725,2013-12-21 23:11:14
1009080,5550217,Entire home/apt,Tower Hamlets,Stepney Green,5,4.5,2,1.0,143.0,3,51.518864,-0.046773,2013-12-23 13:30:10
1009271,5375706,Entire home/apt,Hammersmith and Fulham,Hammersmith Broadway,10,5.0,2,1.0,115.0,2,51.493337,-0.226745,2013-12-22 21:58:37
1009458,5553243,Private room,Islington,Bunhill,19,5.0,1,1.0,86.0,7,51.521714,-0.091473,2013-12-23 15:39:22
1010571,4312921,Entire home/apt,Brent,Kilburn,2,4.5,8,3.0,492.0,3,51.536839,-0.198803,2013-12-23 14:56:53
1010686,5559528,Entire home/apt,Hackney,Shacklewell,0,,7,3.0,295.0,2,51.552018,-0.072008,2013-12-22 20:51:00
1010804,5242387,Private room,Hackney,Lea Bridge,0,,2,1.0,81.0,1,51.55266,-0.047658,2013-12-22 22:14:24
1010822,1491804,Entire home/apt,Camden,Regent's Park,0,,8,4.0,485.0,2,51.528807,-0.140678,2013-12-21 20:13:50
1010863,5559794,Private room,Lewisham,Evelyn,4,5.0,2,1.0,70.0,5,51.486926,-0.043969,2013-12-23 15:12:24
1010883,922398,Entire home/apt,Lambeth,Bishop's,2,4.0,6,2.0,629.0,3,51.498557,-0.113542,2013-12-21 22:08:25
1010948,922398,Entire home/apt,Southwark,Grange,0,,6,2.0,629.0,3,51.499712,-0.079531,2013-12-21 20:57:49
1011062,1940607,Private room,Richmond upon Thames,Fulwell and Hampton Hill,2,5.0,1,1.0,63.0,1,51.42854,-0.344466,2013-12-23 14:31:24
1011356,5536923,Private room,Tower Hamlets,Bow West,0,,1,1.0,90.0,1,51.532382,-0.037512,2013-12-22 00:10:03
1011777,1703579,Private room,Islington,Clerkenwell,4,4.5,2,,107.0,1,51.521076,-0.106112,2013-12-22 21:04:55
1011806,598895,Entire home/apt,Hackney,Hoxton East & Shoreditch,49,5.0,2,1.0,125.0,1,51.526344,-0.083894,2013-12-23 15:05:54
1011889,5566549,Private room,Hackney,Shacklewell,19,5.0,2,1.0,86.0,1,51.552508,-0.070287,2013-12-21 23:42:48
1011983,5567294,Entire home/apt,Southwark,Surrey Docks,2,4.0,4,1.0,179.0,3,51.493654,-0.040939,2013-12-22 23:32:02
1012176,5568412,Private room,Southwark,Faraday,0,,2,1.0,90.0,1,51.48672,-0.085657,2013-12-22 01:19:17
1012862,3489355,Entire home/apt,Westminster,Vincent Square,2,2.5,6,2.0,404.0,3,51.494139,-0.128376,2013-12-22 02:21:40
1012943,829807,Entire home/apt,Haringey,Stroud Green,3,5.0,2,1.0,76.0,7,51.568211,-0.107204,2013-12-21 20:04:12
1013030,5488479,Private room,Kensington and Chelsea,Colville,37,5.0,2,1.0,99.0,1,51.519471,-0.203,2013-12-22 01:34:08
1013055,5498048,Private room,Westminster,Abbey Road,0,,2,1.0,134.0,1,51.537921,-0.175857,2013-12-23 01:54:40
1013075,2615269,Private room,Newham,Forest Gate North,0,,2,1.0,36.0,20,51.552019,0.019347,2013-12-23 13:26:21
1013109,2615269,Private room,Newham,Forest Gate North,0,,2,1.0,32.0,30,51.553516,0.02026,2013-12-23 01:06:27
1013117,1464975,Private room,Camden,Fortune Green,21,5.0,2,1.0,98.0,1,51.551894,-0.201833,2013-12-22 21:26:03
1013398,488581,Entire home/apt,Islington,Clerkenwell,4,5.0,6,3.0,447.0,3,51.530651,-0.112112,2013-12-23 13:36:51
1013441,5345427,Entire home/apt,Kensington and Chelsea,Earl's Court,0,,4,1.0,206.0,3,51.489183,-0.193416,2013-12-23 04:11:05
1013811,3572688,Private room,City of London,City of London,20,5.0,2,1.0,135.0,2,51.518606,-0.090703,2013-12-21 19:50:49
1013860,1451718,Private room,Lewisham,Brockley,3,4.0,3,1.0,54.0,1,51.475113,-0.02783,2013-12-23 00:19:22
1013950,1451718,Private room,Lewisham,Brockley,1,2.5,3,,54.0,2,51.47381,-0.027992,2013-12-22 23:34:32
1013955,5471473,Entire home/apt,Kensington and Chelsea,Norland,1,,2,1.0,152.0,1,51.514437,-0.210129,2013-12-22 21:43:19
1014062,1451718,Private room,Lewisham,Brockley,5,4.0,4,1.0,54.0,2,51.471497,-0.030077,2013-12-23 15:13:15
1014295,5371844,Entire home/apt,Tower Hamlets,St. Peter's,4,5.0,2,1.0,215.0,2,51.524125,-0.054965,2013-12-22 23:26:38
1014349,5580348,Private room,Redbridge,Church End,3,4.5,2,1.0,45.0,1,51.598868,0.014948,2013-12-22 02:33:47
1014401,2541643,Entire home/apt,Tower Hamlets,Canary Wharf,2,5.0,4,2.0,144.0,5,51.499136,-0.0191,2013-12-22 02:00:51
1015007,5584806,Private room,Islington,Highbury West,1,5.0,2,2.0,116.0,1,51.5575,-0.101416,2013-12-23 00:46:14
1015014,5584797,Entire home/apt,Southwark,Rotherhithe,1,,6,2.0,342.0,2,51.4972,-0.048819,2013-12-21 22:44:33
1015175,2022659,Entire home/apt,Islington,Finsbury Park,0,,4,1.0,135.0,3,51.560688,-0.108394,2013-12-22 00:28:54
1015222,5488479,Private room,Kensington and Chelsea,Colville,36,5.0,1,1.0,63.0,1,51.519234,-0.202845,2013-12-23 03:56:39
1015806,5567294,Entire home/apt,Southwark,Surrey Docks,5,4.5,6,2.0,197.0,3,51.49424,-0.040954,2013-12-23 01:04:11
1015881,5399288,Private room,Greenwich,Kidbrooke with Hornfair,0,,2,,81.0,1,51.468482,0.045455,2013-12-21 21:08:06
1016078,4779153,Private room,Islington,Junction,15,4.5,1,1.0,50.0,1,51.564524,-0.130692,2013-12-23 15:16:51
1016190,1776188,Private room,Tower Hamlets,Weavers,2,4.0,2,1.0,116.0,1,51.523238,-0.074769,2013-12-23 02:57:59
1016548,5594621,Entire home/apt,Westminster,West End,30,4.5,4,1.0,179.0,3,51.519194,-0.140852,2013-12-22 20:40:18
1016555,3009550,Private room,Tower Hamlets,Mile End,0,,1,1.0,68.0,1,51.520443,-0.031855,2013-12-23 02:08:55
1016658,1379090,Private room,Hammersmith and Fulham,Askew,0,,1,,108.0,5,51.503555,-0.253249,2013-12-21 23:46:30
1016793,5592004,Private room,Camden,Regent's Park,0,,1,,126.0,1,51.534687,-0.142337,2013-12-21 19:43:40
1016824,1275292,Entire home/apt,Hammersmith and Fulham,Askew,7,4.5,2,1.0,198.0,3,51.504645,-0.236227,2013-12-21 20:42:03
1016923,2851863,Private room,Westminster,Marylebone High Street,0,,2,1.0,268.0,1,51.520977,-0.148395,2013-12-22 23:53:55
1016947,2851863,Private room,Westminster,Marylebone High Street,0,,2,1.0,447.0,1,51.521252,-0.148384,2013-12-22 22:43:01
1016951,5597400,Private room,Tower Hamlets,St. Peter's,2,4.5,2,1.0,75.0,1,51.527681,-0.057106,2013-12-22 21:27:34
1017784,1893933,Entire home/apt,Lewisham,Telegraph Hill,2,5.0,6,3.0,215.0,2,51.467642,-0.041439,2013-12-22 22:35:53
1017834,5601725,Private room,Hackney,London Fields,5,5.0,2,1.0,135.0,1,51.541933,-0.06506,2013-12-21 21:54:04
1018171,5604060,Entire home/apt,Camden,Holborn and Covent Garden,9,5.0,2,1.0,261.0,2,51.515426,-0.125168,2013-12-21 19:38:59
1018359,2461399,Private room,Tower Hamlets,Weavers,16,4.5,2,1.0,99.0,1,51.525182,-0.069008,2013-12-22 01:54:47
1018624,5605663,Entire home/apt,Waltham Forest,High Street,3,5.0,5,2.0,215.0,2,51.568497,-0.051176,2013-12-23 15:00:55
1018626,2440352,Private room,Camden,King's Cross,18,4.5,2,1.0,81.0,1,51.529052,-0.116436,2013-12-22 20:53:48
1020046,4333846,Entire home/apt,Southwark,Surrey Docks,16,4.5,7,3.0,322.0,3,51.492595,-0.040604,2013-12-22 21:57:18
1020148,787625,Entire home/apt,Tower Hamlets,St. Peter's,11,4.5,6,3.0,179.0,1,51.531718,-0.058128,2013-12-23 03:32:15
1020456,5616605,Entire home/apt,Southwark,East Dulwich,0,,2,1.0,134.0,5,51.456149,-0.068235,2013-12-23 02:23:43
1020613,922398,Entire home/apt,Tower Hamlets,Whitechapel,0,,6,2.0,629.0,3,51.511907,-0.0684,2013-12-22 00:07:04
1020923,4878600,Private room,Richmond upon Thames,Whitton,0,,2,1.0,75.0,1,51.452377,-0.372653,2013-12-23 03:32:40
1021064,5620027,Entire home/apt,Islington,Highbury West,0,,2,1.0,216.0,5,51.558653,-0.102047,2013-12-22 01:44:06
1021065,3380520,Private room,Haringey,Seven Sisters,14,4.5,2,1.0,45.0,1,51.5791,-0.082889,2013-12-21 19:50:27
1021679,5624094,Entire home/apt,Lambeth,Larkhall,16,5.0,2,1.0,134.0,2,51.464388,-0.125828,2013-12-22 22:41:07
1022297,276513,Entire home/apt,Hackney,Hoxton West,0,,1,1.0,166.0,30,51.53266,-0.095975,2013-12-22 22:15:14
1022328,276513,Entire home/apt,Islington,Barnsbury,0,,1,1.0,193.0,180,51.532829,-0.10958,2013-12-22 23:24:18
1022694,3489355,Entire home/apt,Waltham Forest,Leytonstone,0,,6,2.0,171.0,3,51.570194,0.002623,2013-12-21 21:18:18
1022845,3567114,Private room,Tower Hamlets,Bow East,0,,1,1.0,103.0,1,51.53572,-0.022008,2013-12-23 15:33:45
1022904,5631289,Entire home/apt,Kensington and Chelsea,Redcliffe,4,5.0,4,2.0,334.0,4,51.487873,-0.189534,2013-12-22 01:26:03
1022977,5631643,Private room,Islington,Caledonian,25,5.0,1,1.0,117.0,2,51.539856,-0.120712,2013-12-22 02:12:04
1023162,5629685,Entire home/apt,Southwark,Chaucer,0,,2,1.0,270.0,1,51.495165,-0.086101,2013-12-21 19:08:44
1023255,5632130,Private room,Lewisham,Ladywell,5,4.5,2,1.0,63.0,2,51.464287,-0.017291,2013-12-21 21:10:30
1023581,5634654,Private room,Lewisham,Whitefoot,0,,2,1.0,54.0,1,51.432929,0.016848,2013-12-22 00:57:08
1023839,5130530,Private room,Hounslow,Chiswick Riverside,8,5.0,2,1.0,54.0,1,51.476999,-0.270108,2013-12-21 23:28:40
1023934,1679730,Entire home/apt,Westminster,West End,7,4.5,6,2.0,629.0,4,51.515075,-0.137226,2013-12-21 21:04:03
1023971,2169614,Entire home/apt,Lambeth,Herne Hill,0,,2,1.0,143.0,1,51.457223,-0.101493,2013-12-23 01:32:35
1024138,1977128,Entire home/apt,Westminster,St. James's,8,4.5,2,1.0,261.0,2,51.497876,-0.137757,2013-12-22 00:57:04
1024212,5638451,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,11,4.5,5,1.0,171.0,3,51.515873,-0.070228,2013-12-21 21:34:42
1025337,5645517,Entire home/apt,Kensington and Chelsea,Colville,20,5.0,4,1.0,224.0,4,51.514222,-0.205677,2013-12-23 15:36:16
1025423,3369665,Private room,Ealing,Acton Central,5,4.5,2,1.0,77.0,1,51.514036,-0.26768,2013-12-23 00:29:39
1025679,2181526,Entire home/apt,Westminster,St. James's,7,4.5,2,1.0,342.0,3,51.511916,-0.125356,2013-12-21 20:11:13
1025710,5647462,Private room,Richmond upon Thames,North Richmond,6,4.5,2,1.0,143.0,1,51.467268,-0.296641,2013-12-22 21:09:23
1025775,5647747,Private room,Merton,Cannon Hill,0,,2,,102.0,2,51.407848,-0.213333,2013-12-23 15:04:16
1025852,5981297,Private room,Hackney,Haggerston,1,5.0,2,1.0,99.0,3,51.528724,-0.076935,2013-12-22 01:31:23
1025986,2635161,Entire home/apt,Westminster,Knightsbridge and Belgravia,0,,6,2.0,895.0,3,51.496793,-0.155849,2013-12-23 03:03:14
1026022,5319733,Entire home/apt,Hammersmith and Fulham,North End,13,4.5,4,2.0,186.0,3,51.490508,-0.206573,2013-12-22 21:11:38
1026036,3316240,Private room,Camden,Highgate,1,5.0,2,,88.0,2,51.558213,-0.152309,2013-12-22 23:40:58
1026244,2181526,Entire home/apt,Camden,Holborn and Covent Garden,0,,4,2.0,449.0,2,51.520483,-0.116441,2013-12-22 00:07:49
1026321,2181526,Entire home/apt,Camden,Holborn and Covent Garden,1,3.5,4,2.0,503.0,3,51.518746,-0.117032,2013-12-21 23:26:21
1026627,5652157,Private room,Hammersmith and Fulham,Shepherd's Bush Green,21,4.5,2,,63.0,2,51.502953,-0.228049,2013-12-23 00:23:33
1027411,2660391,Entire home/apt,Islington,Mildmay,0,,3,,177.0,1,51.546421,-0.076976,2013-12-23 03:34:31
1027644,5655358,Shared room,Camden,Haverstock,14,3.5,12,4.0,36.0,1,51.546887,-0.152365,2013-12-23 00:13:03
1027676,5655358,Shared room,Camden,Haverstock,6,4.0,12,4.0,36.0,1,51.549801,-0.151714,2013-12-21 22:42:31
1027763,4261235,Private room,Ealing,South Acton,3,4.5,2,1.0,81.0,1,51.510345,-0.275569,2013-12-22 00:41:41
1027828,5655942,Private room,Kensington and Chelsea,St. Helen's,0,,1,1.0,125.0,1,51.519078,-0.215841,2013-12-23 02:30:44
1027957,3944687,Entire home/apt,Tower Hamlets,Limehouse,22,5.0,6,2.0,251.0,2,51.511131,-0.037505,2013-12-23 02:22:55
1028654,5660994,Private room,Lambeth,Ferndale,0,,2,1.0,144.0,1,51.47011,-0.116289,2013-12-21 20:59:05
1028784,3651202,Private room,Tower Hamlets,St. Peter's,24,5.0,2,1.0,99.0,1,51.527148,-0.057598,2013-12-21 20:14:37
1029385,440688,Private room,Islington,Caledonian,22,4.5,2,1.0,108.0,2,51.540892,-0.11983,2013-12-21 20:13:46
1029529,2236572,Private room,Lambeth,Larkhall,0,,1,1.0,90.0,1,51.471912,-0.128999,2013-12-22 02:06:23
1029867,2160210,Private room,Westminster,Regent's Park,0,,2,,176.0,1,51.532631,-0.170396,2013-12-21 19:15:17
1030221,2635161,Entire home/apt,Westminster,Bryanston and Dorset Square,0,,8,2.0,732.0,3,51.519866,-0.166499,2013-12-23 01:27:13
1030253,5668918,Entire home/apt,Hammersmith and Fulham,North End,1,5.0,4,1.0,251.0,2,51.488542,-0.208449,2013-12-23 00:33:45
1030413,5611052,Private room,Camden,Bloomsbury,0,,2,2.0,107.0,1,51.524218,-0.135719,2013-12-23 04:17:26
1030997,2764606,Entire home/apt,Islington,St. George's,7,4.5,2,1.0,161.0,2,51.556822,-0.13086,2013-12-23 01:00:24
1031154,5674723,Entire home/apt,Barnet,Garden Suburb,0,,1,1.0,135.0,3,51.576657,-0.195932,2013-12-21 19:53:12
1031629,2635161,Entire home/apt,Westminster,Bryanston and Dorset Square,0,,3,1.0,302.0,3,51.514797,-0.160028,2013-12-23 03:38:55
1031656,2635161,Entire home/apt,Westminster,St. James's,0,,7,2.0,735.0,7,51.507909,-0.139162,2013-12-21 20:39:49
1031814,1491804,Entire home/apt,Brent,Kilburn,2,4.0,7,2.0,118.0,2,51.529195,-0.197339,2013-12-23 15:06:12
1031887,2339361,Entire home/apt,Kensington and Chelsea,Earl's Court,27,4.5,3,1.0,176.0,1,51.490918,-0.199485,2013-12-22 02:06:09
1032090,5679041,Entire home/apt,Camden,Belsize,8,5.0,4,2.0,207.0,5,51.548466,-0.164955,2013-12-21 19:17:32
1032636,2111190,Entire home/apt,Waltham Forest,Grove Green,5,4.0,4,1.0,90.0,3,51.56241,-0.009739,2013-12-21 19:57:10
1032950,5684287,Private room,Islington,Caledonian,5,5.0,2,1.0,107.0,1,51.532895,-0.117712,2013-12-23 00:34:32
1033448,5687007,Entire home/apt,Barnet,Garden Suburb,0,,5,3.0,125.0,7,51.585608,-0.198495,2013-12-23 04:10:23
1033568,5688293,Private room,Lambeth,Vassall,16,4.5,2,1.0,86.0,6,51.476005,-0.100888,2013-12-21 19:15:24
1033615,2181526,Entire home/apt,Westminster,St. James's,7,5.0,2,1.0,306.0,5,51.512227,-0.12346,2013-12-22 00:17:21
1033691,4864106,Private room,Hackney,Springfield,3,5.0,2,1.0,63.0,3,51.564845,-0.05376,2013-12-21 19:49:30
1034013,2459863,Entire home/apt,Hackney,Hackney Downs,0,,3,1.0,253.0,1,51.556471,-0.064184,2013-12-22 21:05:53
1034281,493497,Entire home/apt,Camden,Cantelowes,2,5.0,6,2.0,263.0,3,51.542493,-0.129906,2013-12-23 14:44:28
1034349,4073905,Private room,Islington,Caledonian,0,,2,1.0,61.0,26,51.546403,-0.118221,2013-12-22 23:03:07
1034548,5668783,Entire home/apt,Southwark,Nunhead,2,5.0,4,2.0,180.0,7,51.470824,-0.060997,2013-12-21 21:15:56
1034635,5693777,Entire home/apt,Westminster,St. James's,42,4.5,10,2.0,230.0,1,51.500274,-0.12987,2013-12-21 21:51:55
1035252,5680585,Private room,Camden,Holborn and Covent Garden,3,4.5,2,2.0,144.0,1,51.521263,-0.119619,2013-12-22 00:06:55
